,Isoelectric Point,Tiny,Small,Aliphatic,Aromatic,Non-polar,Polar,Charged,Basic,Acidic
Q12520,1.9069803824464084,0.2831858407079646,0.45132743362831856,0.336283185840708,0.12979351032448377,0.616519174041298,0.3834808259587021,0.1592920353982301,0.11504424778761062,0.04424778761061947
P07806,-0.10493223154206074,0.2463768115942029,0.4628623188405797,0.2807971014492754,0.11503623188405797,0.5009057971014492,0.4990942028985507,0.3079710144927536,0.1621376811594203,0.14583333333333334
P12684,0.269335552528595,0.2976076555023923,0.5043062200956938,0.33875598086124403,0.10909090909090909,0.5626794258373206,0.43732057416267944,0.20287081339712917,0.11196172248803828,0.09090909090909091
P40215,1.5571239555932155,0.28035714285714286,0.4928571428571429,0.3142857142857143,0.11607142857142858,0.5357142857142857,0.4642857142857143,0.2571428571428571,0.14821428571428572,0.10892857142857143
Q06005,1.5064555043930674,0.25609756097560976,0.4725609756097561,0.27134146341463417,0.07621951219512195,0.4817073170731707,0.5182926829268293,0.2652439024390244,0.15853658536585366,0.10670731707317073
P25374,0.6701581300601975,0.3299798792756539,0.5311871227364185,0.30985915492957744,0.10261569416498995,0.5311871227364185,0.4688128772635815,0.2595573440643863,0.1488933601609658,0.11066398390342053
P23776,-1.6511237817378688,0.26785714285714285,0.5022321428571429,0.25892857142857145,0.15848214285714285,0.5290178571428571,0.47098214285714285,0.24553571428571427,0.10044642857142858,0.14508928571428573
P39683,-0.13422586020301558,0.26107226107226106,0.46386946386946387,0.26107226107226106,0.13986013986013987,0.49417249417249415,0.5058275058275058,0.27972027972027974,0.14918414918414918,0.13053613053613053
P38840,-1.1666476508147186,0.2573099415204678,0.48148148148148145,0.26120857699805067,0.1286549707602339,0.5165692007797271,0.4834307992202729,0.24561403508771928,0.1189083820662768,0.1267056530214425
Q12746,-1.1244934046928565,0.24358974358974358,0.483974358974359,0.3076923076923077,0.1282051282051282,0.5544871794871795,0.44551282051282054,0.2564102564102564,0.125,0.13141025641025642
P05150,-0.5242121767258908,0.2781065088757396,0.4970414201183432,0.2958579881656805,0.11242603550295859,0.4940828402366864,0.5059171597633136,0.26331360946745563,0.13609467455621302,0.12721893491124261
Q01926,1.6604256745500385,0.2425531914893617,0.451063829787234,0.29148936170212764,0.10425531914893617,0.4723404255319149,0.5276595744680851,0.24893617021276596,0.14893617021276595,0.1
P32179,-0.5878603251782499,0.30532212885154064,0.5238095238095238,0.31092436974789917,0.10364145658263306,0.5154061624649859,0.484593837535014,0.27170868347338933,0.1400560224089636,0.13165266106442577
P00424,1.96663935789006,0.3137254901960784,0.49673202614379086,0.2679738562091503,0.10457516339869281,0.5163398692810458,0.48366013071895425,0.2222222222222222,0.13725490196078433,0.08496732026143791
P41735,0.48588215301618204,0.30472103004291845,0.48068669527896996,0.3133047210300429,0.12875536480686695,0.51931330472103,0.48068669527896996,0.2703862660944206,0.1630901287553648,0.1072961373390558
P38242,1.8201712145852864,0.25316455696202533,0.4092827004219409,0.350210970464135,0.14767932489451477,0.6033755274261603,0.39662447257383965,0.22362869198312235,0.15611814345991562,0.06751054852320675
P00924,-0.31689426006441723,0.3295194508009153,0.5537757437070938,0.34553775743707094,0.09382151029748284,0.5491990846681922,0.45080091533180777,0.2700228832951945,0.14187643020594964,0.12814645308924486
P09368,1.2990780478359416,0.25210084033613445,0.47689075630252103,0.3088235294117647,0.10084033613445378,0.5273109243697479,0.4726890756302521,0.2184873949579832,0.12815126050420167,0.09033613445378151
P40975,2.9435699657537757,0.27906976744186046,0.37209302325581395,0.4418604651162791,0.09302325581395349,0.7209302325581395,0.27906976744186046,0.11627906976744186,0.11627906976744186,0.0
P46971,-0.11564941275948315,0.24934383202099739,0.4645669291338583,0.29658792650918636,0.1942257217847769,0.5866141732283464,0.41338582677165353,0.22572178477690288,0.12598425196850394,0.09973753280839895
P33300,1.2782986242532732,0.22774869109947643,0.4162303664921466,0.27486910994764396,0.16753926701570682,0.5418848167539267,0.4581151832460733,0.2670157068062827,0.15968586387434555,0.10732984293193717
P36148,1.7145474396980218,0.26379542395693134,0.4845222072678331,0.31090174966352624,0.11574697173620457,0.5302826379542396,0.4697173620457604,0.2570659488559892,0.15881561238223418,0.09825033647375504
P30777,0.8592568386520519,0.21915584415584416,0.3847402597402597,0.30844155844155846,0.20941558441558442,0.6022727272727273,0.3977272727272727,0.2224025974025974,0.12824675324675325,0.09415584415584416
P53008,-1.4355893594763713,0.22809123649459784,0.44417767106842737,0.25090036014405764,0.1524609843937575,0.5186074429771909,0.48139255702280914,0.27010804321728693,0.12244897959183673,0.14765906362545017
P19881,-0.5050403303258347,0.2916666666666667,0.5,0.27884615384615385,0.11538461538461539,0.5448717948717948,0.4551282051282051,0.23397435897435898,0.11858974358974358,0.11538461538461539
P07347,-1.5462740254940852,0.20168067226890757,0.4369747899159664,0.28991596638655465,0.10084033613445378,0.4789915966386555,0.5210084033613446,0.31092436974789917,0.13445378151260504,0.17647058823529413
Q03835,-1.797175145773077,0.248,0.468,0.26,0.112,0.468,0.532,0.288,0.1,0.188
Q04396,0.7216005999038253,0.24452554744525548,0.45985401459854014,0.3175182481751825,0.14233576642335766,0.5912408759124088,0.40875912408759124,0.21897810218978103,0.13138686131386862,0.08759124087591241
P36088,-1.4460683811111843,0.3055555555555556,0.5277777777777778,0.3,0.12222222222222222,0.5388888888888889,0.46111111111111114,0.23333333333333334,0.10555555555555556,0.12777777777777777
P53332,-0.4995031200301666,0.25573770491803277,0.46885245901639344,0.2983606557377049,0.10163934426229508,0.521311475409836,0.4786885245901639,0.25573770491803277,0.13442622950819672,0.12131147540983607
Q02948,-1.4435677054937859,0.24057450628366248,0.4757630161579892,0.26570915619389585,0.06822262118491922,0.40754039497307004,0.59245960502693,0.26570915619389585,0.12028725314183124,0.14542190305206462
P32785,1.8229100497852944,0.286783042394015,0.4937655860349127,0.3117206982543641,0.08478802992518704,0.5461346633416458,0.4538653366583541,0.24438902743142144,0.1546134663341646,0.08977556109725686
P08536,-0.8922878116487021,0.23874755381604695,0.4794520547945205,0.30919765166340507,0.11937377690802348,0.538160469667319,0.461839530332681,0.26614481409001955,0.13307240704500978,0.13307240704500978
P32383,1.4497735237320326,0.23705408515535098,0.4315304948216341,0.26237054085155354,0.12543153049482164,0.47295742232451093,0.5270425776754891,0.2807825086306099,0.16800920598388952,0.11277330264672036
Q03034,-0.6635355325523836,0.2664015904572565,0.4870775347912525,0.30019880715705766,0.11928429423459244,0.5685884691848907,0.43141153081510936,0.2644135188866799,0.13518886679920478,0.12922465208747516
P48567,-0.35470209380365797,0.26054590570719605,0.4640198511166253,0.27543424317617865,0.08436724565756824,0.456575682382134,0.543424317617866,0.3225806451612903,0.1662531017369727,0.15632754342431762
P17255,-0.6335869650392529,0.30438842203548083,0.5135387488328664,0.28944911297852477,0.10644257703081232,0.5294117647058824,0.47058823529411764,0.2689075630252101,0.13632119514472454,0.13258636788048553
P32467,-0.29694839502088083,0.3177083333333333,0.5190972222222222,0.3020833333333333,0.14930555555555555,0.6302083333333334,0.3697916666666667,0.1753472222222222,0.09027777777777778,0.08506944444444445
P32459,-1.2217815941887922,0.28205128205128205,0.5128205128205128,0.28717948717948716,0.10256410256410256,0.5128205128205128,0.48717948717948717,0.24615384615384617,0.11794871794871795,0.1282051282051282
Q06178,-0.1424423658030394,0.22942643391521197,0.45885286783042395,0.2718204488778055,0.12718204488778054,0.4912718204488778,0.5087281795511222,0.3167082294264339,0.1770573566084788,0.1396508728179551
P28777,0.37466162793759733,0.32978723404255317,0.5425531914893617,0.26063829787234044,0.08776595744680851,0.5212765957446809,0.4787234042553192,0.2632978723404255,0.14361702127659576,0.1196808510638298
P30952,0.022185445675700716,0.23826714801444043,0.48736462093862815,0.29783393501805056,0.11191335740072202,0.5361010830324909,0.463898916967509,0.2527075812274368,0.1371841155234657,0.11552346570397112
P08431,0.24319753833721405,0.22950819672131148,0.45901639344262296,0.25956284153005466,0.1448087431693989,0.4972677595628415,0.5027322404371585,0.2650273224043716,0.15027322404371585,0.11475409836065574
Q12184,-0.9284880682053289,0.3313953488372093,0.5348837209302325,0.2616279069767442,0.0872093023255814,0.4941860465116279,0.5058139534883721,0.26744186046511625,0.13372093023255813,0.13372093023255813
P39726,-1.630284818259547,0.29411764705882354,0.5235294117647059,0.27647058823529413,0.08823529411764706,0.5,0.5,0.24705882352941178,0.1,0.14705882352941177
Q07804,-0.29373324065565415,0.22338568935427575,0.4607329842931937,0.2757417102966841,0.16404886561954624,0.5148342059336823,0.4851657940663176,0.27225130890052357,0.14659685863874344,0.1256544502617801
P39525,0.6339578735035701,0.34841628959276016,0.5520361990950227,0.3031674208144796,0.08823529411764706,0.5339366515837104,0.4660633484162896,0.20588235294117646,0.11990950226244344,0.08597285067873303
P40553,1.7071644926371312,0.25116279069767444,0.4790697674418605,0.27906976744186046,0.07906976744186046,0.46511627906976744,0.5348837209302325,0.3209302325581395,0.18604651162790697,0.13488372093023257
P46151,-1.2464906508845164,0.2815829528158295,0.4748858447488584,0.2846270928462709,0.1232876712328767,0.5220700152207002,0.4779299847792998,0.273972602739726,0.1308980213089802,0.1430745814307458
P40009,-0.5610673721346936,0.2698412698412698,0.4793650793650794,0.2396825396825397,0.14444444444444443,0.5031746031746032,0.49682539682539684,0.26825396825396824,0.1380952380952381,0.13015873015873017
P29952,-0.7689211478570381,0.24242424242424243,0.4801864801864802,0.2680652680652681,0.11421911421911422,0.5128205128205128,0.48717948717948717,0.2913752913752914,0.14685314685314685,0.1445221445221445
P53852,-0.1737008110205219,0.242503259452412,0.4667535853976532,0.26727509778357234,0.11603650586701435,0.46936114732724904,0.530638852672751,0.2907431551499348,0.15254237288135594,0.13820078226857888
P15807,-0.5183177270563084,0.19343065693430658,0.41605839416058393,0.28102189781021897,0.11678832116788321,0.5255474452554745,0.4744525547445255,0.32116788321167883,0.16423357664233576,0.15693430656934307
P54114,-1.0089860071273027,0.30434782608695654,0.5316205533596838,0.30039525691699603,0.1067193675889328,0.5513833992094862,0.44861660079051385,0.24110671936758893,0.11857707509881422,0.1225296442687747
P39540,1.5313431807757487,0.24516129032258063,0.43870967741935485,0.33548387096774196,0.1967741935483871,0.6451612903225806,0.3548387096774194,0.17419354838709677,0.12258064516129032,0.05161290322580645
P52911,-1.2522064808671416,0.30604982206405695,0.5142348754448398,0.2704626334519573,0.14768683274021352,0.50355871886121,0.49644128113879005,0.20462633451957296,0.09786476868327403,0.10676156583629894
P39979,-0.2768239102903872,0.22981366459627328,0.4720496894409938,0.2857142857142857,0.16770186335403728,0.5341614906832298,0.4658385093167702,0.30434782608695654,0.16149068322981366,0.14285714285714285
Q04212,-1.0932944993710267,0.24776119402985075,0.4626865671641791,0.29253731343283584,0.1253731343283582,0.5223880597014925,0.47761194029850745,0.2626865671641791,0.12835820895522387,0.13432835820895522
P0CD98,1.1221850178528185,0.3815789473684211,0.5131578947368421,0.3684210526315789,0.14473684210526316,0.6973684210526315,0.3026315789473684,0.13157894736842105,0.08552631578947369,0.046052631578947366
P36035,-0.8349508921354913,0.29383116883116883,0.47564935064935066,0.3246753246753247,0.1525974025974026,0.6168831168831169,0.38311688311688313,0.2077922077922078,0.1038961038961039,0.1038961038961039
P10174,2.410390200187005,0.23333333333333334,0.4166666666666667,0.4,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
P38707,-0.9071727855617886,0.2851985559566787,0.47653429602888087,0.2851985559566787,0.10649819494584838,0.516245487364621,0.48375451263537905,0.29061371841155237,0.1444043321299639,0.14620938628158844
P53154,1.6086855052281486,0.2357142857142857,0.4160714285714286,0.35,0.1875,0.6178571428571429,0.3821428571428571,0.19464285714285715,0.12678571428571428,0.06785714285714285
P14843,0.12703520191948434,0.27837837837837837,0.4837837837837838,0.2756756756756757,0.07837837837837838,0.5054054054054054,0.4945945945945946,0.3054054054054054,0.16216216216216217,0.14324324324324325
P39109,0.8477656387911493,0.26732673267326734,0.4613861386138614,0.333993399339934,0.12145214521452145,0.5564356435643565,0.44356435643564357,0.2165016501650165,0.12211221122112212,0.09438943894389439
Q06389,-1.4734567331112642,0.24210526315789474,0.4368421052631579,0.23157894736842105,0.15263157894736842,0.5,0.5,0.30526315789473685,0.1368421052631579,0.16842105263157894
P08425,0.5341094684945836,0.208955223880597,0.43923240938166314,0.255863539445629,0.12366737739872068,0.47334754797441364,0.5266524520255863,0.31556503198294245,0.17484008528784648,0.14072494669509594
P32473,-1.2871563996150694,0.3114754098360656,0.5327868852459017,0.33060109289617484,0.10109289617486339,0.5628415300546448,0.4371584699453552,0.24316939890710382,0.11475409836065574,0.1284153005464481
P53823,-0.018539842950504613,0.23873873873873874,0.46846846846846846,0.3153153153153153,0.12612612612612611,0.5315315315315315,0.46846846846846846,0.2702702702702703,0.14864864864864866,0.12162162162162163
Q08686,-0.7113460687612182,0.2598684210526316,0.5197368421052632,0.2598684210526316,0.13815789473684212,0.5460526315789473,0.45394736842105265,0.2730263157894737,0.13815789473684212,0.13486842105263158
Q08485,0.33405541910269637,0.3377926421404682,0.5133779264214047,0.2809364548494983,0.18227424749163879,0.6153846153846154,0.38461538461538464,0.1488294314381271,0.08528428093645485,0.06354515050167224
Q12375,1.552896623001899,0.3493150684931507,0.5136986301369864,0.339041095890411,0.1095890410958904,0.5856164383561644,0.4143835616438356,0.19863013698630136,0.1232876712328767,0.07534246575342465
P38972,-1.3073404242412152,0.3026509572901325,0.5220913107511046,0.29528718703976436,0.093519882179676,0.5397643593519882,0.46023564064801176,0.22974963181148747,0.10824742268041238,0.12150220913107511
Q03020,1.8204093741678953,0.3151515151515151,0.5393939393939394,0.3333333333333333,0.06666666666666667,0.5636363636363636,0.43636363636363634,0.24848484848484848,0.16363636363636364,0.08484848484848485
Q12674,-0.22663177825545852,0.2669082125603865,0.483695652173913,0.2711352657004831,0.11231884057971014,0.4891304347826087,0.5108695652173914,0.2614734299516908,0.13707729468599034,0.12439613526570048
Q04958,0.6380065864079298,0.3049434187016081,0.5128052412150089,0.2686122692078618,0.11554496724240619,0.4854079809410363,0.5145920190589637,0.22751637879690292,0.12983918999404406,0.09767718880285885
Q08361,-0.3795897701863388,0.2937062937062937,0.5104895104895105,0.3076923076923077,0.09090909090909091,0.5314685314685315,0.46853146853146854,0.2727272727272727,0.13986013986013987,0.13286713286713286
P38994,1.582071171871549,0.2554557124518614,0.49293966623876767,0.2233632862644416,0.1245186136071887,0.417201540436457,0.582798459563543,0.2939666238767651,0.1822849807445443,0.1116816431322208
P32791,1.4104176527058319,0.2725947521865889,0.4679300291545189,0.2988338192419825,0.1618075801749271,0.565597667638484,0.43440233236151604,0.21428571428571427,0.13702623906705538,0.07725947521865889
